"ME","Maine","7828.0","7832.0","8661.0","8457.0","8916.0","8809.0","8896.0","8624.0","9007.0","8739.0","8451.0","8703.0","21967.0","41339.0","55723.0","66525.0","73141.0","76773.0","87280.0","92207.0","138219.0","162256.0","78247.0","","601875.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","602736.0","603932.0","603932.0","603932.0","603932.0","603932.0","603932.0","603932.0","603932.0","603932.0","","1.3","1.3","1.44","1.4","1.48","1.46","1.48","1.43","1.49","1.45","1.4","1.44","3.64","6.86","9.23","11.02","12.11","12.71","14.45","15.27","22.89","26.87","12.96"
"MD","Maryland","30571.0","31292.0","29203.0","29231.0","29788.0","29342.0","29219.0","29095.0","28412.0","28068.0","27046.0","26467.0","47973.0","92112.0","160906.0","201432.0","224260.0","226972.0","254473.0","253219.0","255017.0","246542.0","246535.0","","2547265.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2549408.0","2555073.0","2555073.0","2555073.0","2555073.0","2555073.0","2555073.0","2555073.0","2555073.0","2555073.0","","1.2","1.23","1.15","1.15","1.17","1.15","1.15","1.14","1.11","1.1","1.06","1.04","1.88","3.61","6.3","7.88","8.78","8.88","9.96","9.91","9.98","9.65","9.65"
"MA","Massachusetts","76528.0","79521.0","75076.0","75529.0","76927.0","76492.0","76912.0","77091.0","83220.0","75552.0","74336.0","83127.0","183105.0","310211.0","361600.0","467552.0","532508.0","569956.0","575569.0","589545.0","594515.0","599751.0","574019.0","","3546144.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3557761.0","3568892.0","3568892.0","3568892.0","3568892.0","3568892.0","3568892.0","3568892.0","3568892.0","3568892.0","","2.16","2.24","2.11","2.12","2.16","2.15","2.16","2.17","2.34","2.12","2.09","2.34","5.15","8.72","10.13","13.1","14.92","15.97","16.13","16.52","16.66","16.8","16.08"
"MI","Michigan","72103.0","89760.0","84136.0","91306.0","82775.0","79833.0","79149.0","78029.0","78570.0","77661.0","75757.0","75075.0","88183.0","366426.0","749011.0","937520.0","934599.0","996374.0","973278.0","994188.0","985294.0","933181.0","756276.0","","4298761.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4302198.0","4305711.0","4305711.0","4305711.0","4305711.0","4305711.0","4305711.0","4305711.0","4305711.0","4305711.0","","1.68","2.09","1.96","2.12","1.92","1.86","1.84","1.81","1.83","1.81","1.76","1.75","2.05","8.52","17.4","21.77","21.71","23.14","22.6","23.09","22.88","21.67","17.56"
"MN","Minnesota","68226.0","66377.0","62628.0","61704.0","62189.0","64105.0","63956.0","62200.0","61696.0","62767.0","61781.0","66787.0","160873.0","248023.0","341578.0","391284.0","416993.0","420212.0","429187.0","427690.0","416668.0","397899.0","398799.0","","2853412.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2859937.0","2864234.0","2864234.0","2864234.0","2864234.0","2864234.0","2864234.0","2864234.0","2864234.0","2864234.0","","2.39","2.32","2.19","2.16","2.17","2.24","2.24","2.17","2.16","2.19","2.16","2.34","5.63","8.67","11.93","13.66","14.56","14.67","14.98","14.93","14.55","13.89","13.92"
"MS","Mississippi","9681.0","9536.0","8804.0","8562.0","8674.0","8261.0","8216.0","7922.0","7842.0","7416.0","7098.0","6667.0","9581.0","29373.0","60737.0","93005.0","135722.0","162078.0","208270.0","189886.0","184150.0","174808.0","148902.0","","1107596.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1108618.0","1109819.0","1109819.0","1109819.0","1109819.0","1109819.0","1109819.0","1109819.0","1109819.0","1109819.0","","0.87","0.86","0.79","0.77","0.78","0.75","0.74","0.71","0.71","0.67","0.64","0.6","0.86","2.65","5.47","8.38","12.23","14.6","18.77","17.11","16.59","15.75","13.42"
"MO","Missouri","29785.0","30140.0","29945.0","29170.0","29854.0","27906.0","27362.0","27035.0","26949.0","25225.0","22381.0","21538.0","49470.0","121467.0","178710.0","227557.0","255798.0","246663.0","266230.0","261840.0","255374.0","242173.0","236531.0","","2745404.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2749100.0","2794254.0","2794254.0","2794254.0","2794254.0","2794254.0","2794254.0","2794254.0","2794254.0","2794254.0","","1.08","1.1","1.09","1.06","1.09","1.02","1.0","0.98","0.98","0.92","0.81","0.78","1.8","4.42","6.4","8.14","9.15","8.83","9.53","9.37","9.14","8.67","8.46"
"MT","Montana","11056.0","11756.0","11254.0","11830.0","11527.0","11489.0","11479.0","11308.0","11296.0","10782.0","10112.0","9818.0","19099.0","36819.0","53482.0","65073.0","67473.0","63134.0","58905.0","53786.0","49917.0","48506.0","46305.0","","453040.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","454298.0","455906.0","455906.0","455906.0","455906.0","455906.0","455906.0","455906.0","455906.0","455906.0","","2.44","2.59","2.48","2.6","2.54","2.53","2.53","2.49","2.49","2.37","2.23","2.16","4.2","8.1","11.73","14.27","14.8","13.85","12.92","11.8","10.95","10.64","10.16"
"NE","Nebraska","5165.0","5694.0","4940.0","5107.0","5884.0","5693.0","5804.0","5780.0","6286.0","5581.0","5076.0","4859.0","16641.0","38921.0","60416.0","72078.0","76628.0","68882.0","68089.0","62962.0","61604.0","62465.0","60479.0","","963465.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","962725.0","965476.0","965476.0","965476.0","965476.0","965476.0","963512.0","963512.0","963512.0","963512.0","","0.54","0.59","0.51","0.53","0.61","0.59","0.6","0.6","0.65","0.58","0.53","0.5","1.73","4.04","6.26","7.47","7.94","7.13","7.05","6.53","6.39","6.48","6.28"
"NV","Nevada","20801.0","19823.0","19328.0","19025.0","19177.0","19225.0","19585.0","19472.0","20044.0","19850.0","19475.0","19822.0","58798.0","131121.0","189007.0","231618.0","274850.0","303573.0","324444.0","369041.0","343030.0","335043.0","334182.0","","1362256.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1371969.0","1379654.0","1379654.0","1379654.0","1379654.0","1379654.0","1379654.0","1379654.0","1379654.0","1379654.0","","1.53","1.44","1.41","1.39","1.4","1.4","1.43","1.42","1.46","1.45","1.42","1.44","4.29","9.56","13.7","16.79","19.92","22.0","23.52","26.75","24.86","24.28","24.22"
